Genus,Species,Host,Year
radopholus,similis,Maize,2004
radopholus,similis,Banana,2004
radopholus,similis,Musa paradisiaca,2012
radopholus,similis,Banana,2013
radopholus,similis,Banana,2016
radopholus,similis,Banana,2012
radopholus,similis,Banana,2021
radopholus,similis,Banana,1996
radopholus,similis,Plantain,2013
radopholus,similis,Musa spp,2018
radopholus,similis,Rose,2018
radopholus,similis,Musa breeders,2018
radopholus,similis,Banana,2018
radopholus,similis,Musa germplasm,2018
radopholus,similis,Banana,2013
radopholus,similis,Musa cultivars,2013
radopholus,similis,Banana,1995
radopholus,similis,Plantain,1995
radopholus,similis,Spinach,2016
radopholus,similis,Banana,2012
radopholus,similis,Banana,2006
radopholus,similis,Musa spp,2023
radopholus,similis,Banana,2023
radopholus,similis,Palm,2003
radopholus,similis,Musa accessions,2005
radopholus,similis,Banana,2005
radopholus,similis,Ginger,2019
radopholus,similis,Banana,2019
radopholus,similis,Palm,2004
radopholus,similis,Banana,2011
radopholus,similis,Grass,2011
radopholus,similis,Musa paradisiaca,2022
radopholus,similis,Plantain,2022
radopholus,similis,Banana,2022
radopholus,similis,Musa acuminata,2006
radopholus,similis,Banana,2006
radopholus,similis,Plantain,2000
radopholus,similis,Banana,2008
radopholus,similis,Musa spp,2007
radopholus,similis,Banana,2007
radopholus,similis,Musa spp,2009
radopholus,similis,Banana,2009
radopholus,similis,Banana,2020
radopholus,similis,Tobacco,2022
radopholus,similis,Nicotiana benthamiana,2022
radopholus,similis,Banana,1993
radopholus,similis,Musa spp,2015
radopholus,similis,Banana,2015
radopholus,similis,Banana,2023
radopholus,similis,Banana,2009
radopholus,similis,Banana,2009
radopholus,similis,Banana,2021
radopholus,similis,Plantain,2021
radopholus,similis,Banana,2006
radopholus,similis,Musa genotypes,2014
radopholus,similis,Banana,2014
radopholus,similis,Banana,2010
radopholus,similis,Banana,2010
radopholus,similis,Banana,2022
radopholus,similis,Banana,2007
radopholus,similis,Banana,2010
radopholus,similis,Banana,2022
radopholus,similis,Musa cultivars,2000
radopholus,similis,Banana,2022
radopholus,similis,Plantain,2022
radopholus,similis,Musa spp,2013
radopholus,similis,Musa plants,2013
radopholus,similis,Plantain,2013
radopholus,similis,Carrot,2013
radopholus,similis,Banana,2013
radopholus,similis,Citrus,2006
radopholus,similis,Banana,2006
radopholus,similis,Coffee,2006
radopholus,similis,Cocoa,2006
radopholus,similis,Carrot,2001
radopholus,similis,Musa spp,2003
radopholus,similis,Musa genotypes,2003
radopholus,similis,Banana,1998
radopholus,similis,Banana,2012
radopholus,similis,Plantain,2012
radopholus,similis,Musa host,2012
radopholus,similis,Taro,2005
radopholus,similis,Banana,1999
radopholus,similis,Musa acuminata,2007
radopholus,similis,Banana,2007
radopholus,similis,Banana,2009
radopholus,similis,Tobacco,2015
radopholus,similis,Musa spp,2016
radopholus,similis,Potato,2016
radopholus,similis,Maize,2016
radopholus,similis,Plantain,2016
radopholus,similis,Maize,2004
radopholus,similis,Banana,2004
radopholus,similis,Rice,2004
radopholus,similis,Musa acuminata,2006
radopholus,similis,Banana,2006
radopholus,similis,Pepper,2010
radopholus,similis,Banana,2002
radopholus,similis,Plantain,2002
radopholus,similis,Musa germplasm,2002
radopholus,similis,Musa varieties,2002
radopholus,similis,Musa paradisiaca,2012
radopholus,similis,Banana,2012
radopholus,similis,Plantain,2012
radopholus,similis,Musa host,2012
radopholus,similis,Banana,2009
radopholus,similis,Banana,2008
radopholus,similis,Banana,2008
radopholus,similis,Banana,2012
radopholus,similis,Banana,2009
radopholus,similis,Musa spp,2021
radopholus,similis,Musa genotypes,2021
radopholus,similis,Banana,2021
radopholus,similis,Tobacco,2022
radopholus,similis,Nicotiana benthamiana,2022
radopholus,similis,Musa spp,2018
radopholus,similis,Rose,2018
radopholus,similis,Musa breeders,2018
radopholus,similis,Banana,2018
radopholus,similis,Musa germplasm,2018
radopholus,similis,Banana,1974
radopholus,similis,Pepper,2012
radopholus,similis,Citrus,2012
radopholus,similis,Banana,2012
radopholus,similis,Banana,2008
radopholus,similis,Banana,1979
radopholus,similis,Citrus,2019
radopholus,similis,Banana,2019
radopholus,similis,Banana,2001
radopholus,similis,Alfalfa,2001
radopholus,similis,Banana,2004
radopholus,similis,Citrus,2000
radopholus,similis,Carrot,1999
radopholus,similis,Banana,1999
radopholus,similis,Citrus,1971
radopholus,similis,Citrus,1981
radopholus,similis,Banana,1981
radopholus,similis,Citrus,1983
radopholus,similis,Banana,1983
radopholus,similis,Tomato,2004
radopholus,similis,Banana,2004
radopholus,similis,Banana,1998
radopholus,similis,Citrus,1981
radopholus,similis,Banana,1981
radopholus,similis,Citrus,1983
radopholus,similis,Banana,1983
radopholus,similis,Musa spp,2006
radopholus,similis,Banana,2006
radopholus,similis,Musa spp,1977
radopholus,similis,Orange,1977
radopholus,similis,Citrus,1977
radopholus,similis,Grapefruit,1977
radopholus,similis,Banana,1977
radopholus,similis,Citrus spp,1977
radopholus,similis,Banana,2009
radopholus,similis,Carrot,2000
radopholus,similis,Banana,2000
radopholus,similis,Lemon,1979
radopholus,similis,Citrus,1979
radopholus,similis,Citrus limon,1979
radopholus,similis,Tomato,1991
radopholus,similis,Sugarcane,2011
radopholus,similis,Pepper,2012
radopholus,similis,Tomato,2012
radopholus,similis,Musa spp,2007
radopholus,similis,Banana,2007
radopholus,similis,Banana,1996
radopholus,similis,Tea,1996
radopholus,similis,Turmeric,1996
radopholus,similis,Taro,2013
radopholus,similis,Cassava,2013
radopholus,similis,Ginger,2013
radopholus,similis,Carrot,2013
radopholus,similis,Banana,2013
radopholus,similis,Carrot,2001
radopholus,similis,Banana,2018
radopholus,similis,Musa and,1997
radopholus,similis,Banana,1997
radopholus,similis,Musa accuminata,1997
radopholus,similis,Coffee,2007
radopholus,similis,Cocoa,2007
radopholus,similis,Citrus,1968
radopholus,similis,Banana,1958
radopholus,similis,Banana,2013
radopholus,similis,Tomato,1999
radopholus,similis,Musa spp,1999
radopholus,similis,Citrus,1999
radopholus,similis,Banana,1999
radopholus,similis,Citrus spp,1999
radopholus,similis,Musa spp,2019
radopholus,similis,Coconut,2019
radopholus,similis,Pepper,2019
radopholus,similis,Citrus,2019
radopholus,similis,Banana,2019
radopholus,similis,Citrus spp,2019
radopholus,similis,Banana,2022
radopholus,similis,Banana,2022
radopholus,similis,Lemon,1967
radopholus,similis,Orange,1967
radopholus,similis,Citrus,1967
radopholus,similis,Musa spp,2006
radopholus,similis,Banana,2006
radopholus,similis,Lemon,1967
radopholus,similis,Orange,1967
radopholus,similis,Citrus,1967
radopholus,similis,Banana,1992
radopholus,similis,Pepper,2017
radopholus,similis,Plantain,2023
radopholus,similis,Coffee,2023
radopholus,similis,Sweet Potato,2023
radopholus,similis,Groundnut,2023
radopholus,similis,Potato,2023
radopholus,similis,Banana,2023
radopholus,similis,Pepper,2017
radopholus,similis,Citrus,1965
rotylenchulus,borealis,Soybean,2022
rotylenchulus,borealis,Corn,1982
rotylenchulus,borealis,Pea,1982
rotylenchulus,borealis,Bean,1982
rotylenchulus,borealis,Sorghum,1982
rotylenchulus,borealis,Sweet Potato,1982
rotylenchulus,borealis,Potato,1982
rotylenchulus,clavicaudatus,Sugarcane,2016
rotylenchulus,macrodoratus,Olive,2003
rotylenchulus,macrodoratus,Hazelnut,2017
rotylenchulus,macrodoratus,Olive,2017
rotylenchulus,macrodoratus,Olive,1980
rotylenchulus,macrosoma,Peanut,2021
rotylenchulus,macrosoma,Pea,2021
rotylenchulus,macrosoma,Corn,2021
rotylenchulus,macrosoma,Hazelnut,2021
rotylenchulus,macrosoma,Bean,2021
rotylenchulus,macrosoma,Wheat,2021
rotylenchulus,macrosoma,Chickpea,2021
rotylenchulus,macrosoma,Soybean,2021
rotylenchulus,macrosoma,Almond,2021
rotylenchulus,macrosoma,Olive,2021
rotylenchulus,macrosoma,Peach,2021
rotylenchulus,parvus,Cotton,2012
rotylenchulus,parvus,Nicotiana tabacum,2005
rotylenchulus,parvus,Papaya,2005
rotylenchulus,parvus,Gossypium hirsutum,2005
rotylenchulus,parvus,Saccharum officinarum,2005
rotylenchulus,parvus,Sugarcane,2005
rotylenchulus,parvus,Maize,2005
rotylenchulus,parvus,Tobacco,2005
rotylenchulus,parvus,Cotton,2005
rotylenchulus,reniformis,Gossypium hirsutum,2023
rotylenchulus,reniformis,Cotton,2023
rotylenchulus,reniformis,Turmeric,2020
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Pineapple,2010
rotylenchulus,reniformis,Soybean,2010
rotylenchulus,reniformis,Cotton,2003
rotylenchulus,reniformis,Gossypium barbadense,2010
rotylenchulus,reniformis,Rose,2010
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Gossypium hirsutum,2016
rotylenchulus,reniformis,Cotton,2016
rotylenchulus,reniformis,Tomato,1993
rotylenchulus,reniformis,Lycopersicon esculentum,1993
rotylenchulus,reniformis,Vigna unguiculata,1994
rotylenchulus,reniformis,Palm,1994
rotylenchulus,reniformis,Cowpea,1994
rotylenchulus,reniformis,Cotton,2016
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Gossypium hirsutum,2018
rotylenchulus,reniformis,Cotton,2018
rotylenchulus,reniformis,Banana,2019
rotylenchulus,reniformis,Plantain,2019
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Cotton,2011
rotylenchulus,reniformis,Corn,2012
rotylenchulus,reniformis,Pea,2012
rotylenchulus,reniformis,Bean,2012
rotylenchulus,reniformis,Sorghum,2012
rotylenchulus,reniformis,Millet,2012
rotylenchulus,reniformis,Gossypium hirsutum,2012
rotylenchulus,reniformis,Grass,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Pigeon Pea,2012
rotylenchulus,reniformis,Phaseolus vulgaris,2016
rotylenchulus,reniformis,Bean,2016
rotylenchulus,reniformis,Palm,2016
rotylenchulus,reniformis,Cowpea,1994
rotylenchulus,reniformis,Tomato,2004
rotylenchulus,reniformis,Bean,2004
rotylenchulus,reniformis,Papaya,2004
rotylenchulus,reniformis,Cowpea,2004
rotylenchulus,reniformis,Lettuce,2004
rotylenchulus,reniformis,Soybean,2004
rotylenchulus,reniformis,Cotton,2004
rotylenchulus,reniformis,Rye,1998
rotylenchulus,reniformis,Trifolium incarnatum,1998
rotylenchulus,reniformis,Clover,1998
rotylenchulus,reniformis,Peanut,2012
rotylenchulus,reniformis,Tomato,2004
rotylenchulus,reniformis,Orange,2004
rotylenchulus,reniformis,Tobacco,2004
rotylenchulus,reniformis,Bean,2013
rotylenchulus,reniformis,Gossypium hirsutum,2021
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Tomato,2014
rotylenchulus,reniformis,Cotton,2014
rotylenchulus,reniformis,Solanum species,2014
rotylenchulus,reniformis,Gossypium spp,2023
rotylenchulus,reniformis,Cotton,2023
rotylenchulus,reniformis,Arachis hypogaea,2014
rotylenchulus,reniformis,Sorghum,2014
rotylenchulus,reniformis,Pineapple,2008
rotylenchulus,reniformis,Gossypium spp,2007
rotylenchulus,reniformis,Cotton,2007
rotylenchulus,reniformis,Hemp,2003
rotylenchulus,reniformis,Pineapple,2003
rotylenchulus,reniformis,Cowpea,2003
rotylenchulus,reniformis,Pineapple,2016
rotylenchulus,reniformis,Corn,2005
rotylenchulus,reniformis,Sorghum,2005
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Glycine max,2005
rotylenchulus,reniformis,Soybean,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Clover,2009
rotylenchulus,reniformis,Gossypium hirsutum,2007
rotylenchulus,reniformis,Cotton,2007
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Vigna unguiculata,2013
rotylenchulus,reniformis,Pineapple,2013
rotylenchulus,reniformis,Cotton,2013
rotylenchulus,reniformis,Mango,1990
rotylenchulus,reniformis,Tomato,1990
rotylenchulus,reniformis,Eggplant,1990
rotylenchulus,reniformis,Cauliflower,1990
rotylenchulus,reniformis,Cabbage,1990
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Gossypium hirsutum,2017
rotylenchulus,reniformis,Cotton,2017
rotylenchulus,reniformis,Gossypium hirsutum,2020
rotylenchulus,reniformis,Cotton,2020
rotylenchulus,reniformis,Gossypium hirsutum,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Cotton,2004
rotylenchulus,reniformis,Sorghum,2004
rotylenchulus,reniformis,Soybean,2004
rotylenchulus,reniformis,Cotton,1994
rotylenchulus,reniformis,Soybean,1994
rotylenchulus,reniformis,Sunflower,1994
rotylenchulus,reniformis,Cowpea,1994
rotylenchulus,reniformis,Gossypium hirsutum,2018
rotylenchulus,reniformis,Cotton,2018
rotylenchulus,reniformis,Gossypium hirsutum,2013
rotylenchulus,reniformis,Cotton,2013
rotylenchulus,reniformis,Gossypium hirsutum,2019
rotylenchulus,reniformis,Gossypium arboreum,2019
rotylenchulus,reniformis,Cotton,2019
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Gossypium longicalyx,2013
rotylenchulus,reniformis,Gossypium hirsutum,2013
rotylenchulus,reniformis,Gossypium spp,2013
rotylenchulus,reniformis,Cotton,2013
rotylenchulus,reniformis,Tomato,1998
rotylenchulus,reniformis,Tomato,1983
rotylenchulus,reniformis,Gossypium hirsutum,2003
rotylenchulus,reniformis,Papaya,2003
rotylenchulus,reniformis,Cotton,2003
rotylenchulus,reniformis,Gossypium hirsutum,2021
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Cotton,2019
rotylenchulus,reniformis,Gossypium hirsutum,2009
rotylenchulus,reniformis,Gossypium arboreum,2009
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Tomato,2008
rotylenchulus,reniformis,Pea,2008
rotylenchulus,reniformis,Yam,2008
rotylenchulus,reniformis,Pigeon Pea,2008
rotylenchulus,reniformis,Gossypium hirsutum,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Gossypium hirsutum,2020
rotylenchulus,reniformis,Cotton,2020
rotylenchulus,reniformis,Gossypium hirsutum,2020
rotylenchulus,reniformis,Tobacco,2020
rotylenchulus,reniformis,Cotton,2020
rotylenchulus,reniformis,Gossypium longicalyx,2011
rotylenchulus,reniformis,Gossypium hirsutum,2011
rotylenchulus,reniformis,Gossypium aridum,2011
rotylenchulus,reniformis,Cotton,2011
rotylenchulus,reniformis,Broccoli,2002
rotylenchulus,reniformis,Glycine max,2007
rotylenchulus,reniformis,Soybean,2007
rotylenchulus,reniformis,Gossypium hirsutum,2021
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Corn,2014
rotylenchulus,reniformis,Gossypium hirsutum,2014
rotylenchulus,reniformis,Sorghum,2014
rotylenchulus,reniformis,Cotton,2014
rotylenchulus,reniformis,Potato,2020
rotylenchulus,reniformis,Sweet Potato,2020
rotylenchulus,reniformis,Millet,2013
rotylenchulus,reniformis,Gossypium hirsutum,2013
rotylenchulus,reniformis,Rye,2013
rotylenchulus,reniformis,Cotton,2013
rotylenchulus,reniformis,Gossypium hirsutum,2009
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Soybean,2023
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Gossypium longicalyx,2016
rotylenchulus,reniformis,Cotton,2016
rotylenchulus,reniformis,Pineapple,2021
rotylenchulus,reniformis,Eggplant,2021
rotylenchulus,reniformis,Hemp,2021
rotylenchulus,reniformis,Grass,2021
rotylenchulus,reniformis,Pine,1994
rotylenchulus,reniformis,Soybean,1994
rotylenchulus,reniformis,Cotton,2003
rotylenchulus,reniformis,Gossypium hirsutum,2018
rotylenchulus,reniformis,Cotton,2018
rotylenchulus,reniformis,Glycine max,2007
rotylenchulus,reniformis,Soybean,2007
rotylenchulus,reniformis,Soybean,2013
rotylenchulus,reniformis,Corn,2012
rotylenchulus,reniformis,Pea,2012
rotylenchulus,reniformis,Bean,2012
rotylenchulus,reniformis,Sorghum,2012
rotylenchulus,reniformis,Millet,2012
rotylenchulus,reniformis,Gossypium hirsutum,2012
rotylenchulus,reniformis,Grass,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Pigeon Pea,2012
rotylenchulus,reniformis,Gossypium hirsutum,2021
rotylenchulus,reniformis,Cotton,2021
rotylenchulus,reniformis,Glycine max,1981
rotylenchulus,reniformis,Soybean,1981
rotylenchulus,reniformis,Arachis hypogaea,2014
rotylenchulus,reniformis,Sorghum,2014
rotylenchulus,reniformis,Tomato,2014
rotylenchulus,reniformis,Cotton,2014
rotylenchulus,reniformis,Solanum species,2014
rotylenchulus,reniformis,Gossypium hirsutum,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Cotton,2011
rotylenchulus,reniformis,Bean,2013
rotylenchulus,reniformis,Cotton,2009
rotylenchulus,reniformis,Clover,2009
rotylenchulus,reniformis,Gossypium hirsutum,1990
rotylenchulus,reniformis,Cotton,1990
rotylenchulus,reniformis,Rye,1998
rotylenchulus,reniformis,Trifolium incarnatum,1998
rotylenchulus,reniformis,Clover,1998
rotylenchulus,reniformis,Soybean,2014
rotylenchulus,reniformis,Corn,2005
rotylenchulus,reniformis,Sorghum,2005
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Glycine max,2005
rotylenchulus,reniformis,Soybean,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Gossypium spp,2023
rotylenchulus,reniformis,Cotton,2023
rotylenchulus,reniformis,Gossypium hirsutum,2018
rotylenchulus,reniformis,Cotton,2018
rotylenchulus,reniformis,Gossypium hirsutum,2020
rotylenchulus,reniformis,Cotton,2020
rotylenchulus,reniformis,Cotton,2018
rotylenchulus,reniformis,Soybean,2018
rotylenchulus,reniformis,Cotton,2013
rotylenchulus,reniformis,Soybean,2013
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Pineapple,1992
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Pineapple,1990
rotylenchulus,reniformis,Gossypium hirsutum,1994
rotylenchulus,reniformis,Cotton,1994
rotylenchulus,reniformis,Cotton,2003
rotylenchulus,reniformis,Pineapple,1990
rotylenchulus,reniformis,Cotton,1990
rotylenchulus,reniformis,Tobacco,1990
rotylenchulus,reniformis,Soybean,1990
rotylenchulus,reniformis,Cotton,2004
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Gossypium hirsutum,1994
rotylenchulus,reniformis,Cotton,1994
rotylenchulus,reniformis,Lettuce,1987
rotylenchulus,reniformis,Cowpea,1987
rotylenchulus,reniformis,Tobacco,1991
rotylenchulus,reniformis,Cotton,2000
rotylenchulus,reniformis,Cotton,2000
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Soybean,2005
rotylenchulus,reniformis,Gossypium hirsutum,2015
rotylenchulus,reniformis,Cotton,2015
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Tomato,1994
rotylenchulus,reniformis,Rice,1994
rotylenchulus,reniformis,Pineapple,2002
rotylenchulus,reniformis,Cowpea,2002
rotylenchulus,reniformis,Brassica napus,2002
rotylenchulus,reniformis,Cotton,2014
rotylenchulus,reniformis,Tomato,1991
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Maize,1992
rotylenchulus,reniformis,Lettuce,1988
rotylenchulus,reniformis,Cotton,1990
rotylenchulus,reniformis,Glycine max,2014
rotylenchulus,reniformis,Soybean,2014
rotylenchulus,reniformis,Tomato,1993
rotylenchulus,reniformis,Soybean,1993
rotylenchulus,reniformis,Gossypium longicalyx,2005
rotylenchulus,reniformis,Gossypium hirsutum,2004
rotylenchulus,reniformis,Cotton,2004
rotylenchulus,reniformis,Corn,2003
rotylenchulus,reniformis,Cotton,2003
rotylenchulus,reniformis,Soybean,2003
rotylenchulus,reniformis,Hemp,2012
rotylenchulus,reniformis,Pineapple,1993
rotylenchulus,reniformis,Cotton,2002
rotylenchulus,reniformis,Cotton,2010
rotylenchulus,reniformis,Glycine max,2020
rotylenchulus,reniformis,Soybean,2020
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Gossypium hirsutum,1984
rotylenchulus,reniformis,Gossypium spp,1984
rotylenchulus,reniformis,Cotton,1984
rotylenchulus,reniformis,Gossypium arboreum,1981
rotylenchulus,reniformis,Cotton,1981
rotylenchulus,reniformis,Glycine max,1994
rotylenchulus,reniformis,Soybean,1994
rotylenchulus,reniformis,Corn,2005
rotylenchulus,reniformis,Gossypium hirsutum,2005
rotylenchulus,reniformis,Rice,2005
rotylenchulus,reniformis,Cotton,2005
rotylenchulus,reniformis,Tomato,1973
rotylenchulus,reniformis,Cotton,1973
rotylenchulus,reniformis,Cucumis melo,1975
rotylenchulus,reniformis,Corn,2012
rotylenchulus,reniformis,Cotton,2012
rotylenchulus,reniformis,Soybean,2012
rotylenchulus,reniformis,Glycine max,1973
rotylenchulus,reniformis,Soybean,1973
rotylenchulus,reniformis,Soybean,1996
rotylenchulus,reniformis,Tomato,2004
rotylenchulus,reniformis,Cotton,2004
rotylenchulus,reniformis,Gossypium hirsutum,2004
rotylenchulus,reniformis,Lycopersicon esculentum,2004
rotylenchulus,reniformis,Pine,2004
rotylenchulus,reniformis,Soybean,1973
rotylenchulus,reniformis,Potato,1983
rotylenchulus,reniformis,Sweet Potato,1983
rotylenchulus,reniformis,Cotton,2008
