Host,N_Mentions,Total_Citations,Mean_Citations,expected_mentions,bias_ratio,bias_category
common with,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
commoner below,1,36,36.0,5.247392174394346,0.1905708524854863,Severely Understudied
commonly associated,1,9,9.0,5.247392174394346,0.1905708524854863,Severely Understudied
commonly encountered,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
to dominant,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
to dr,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
to egg,1,9,9.0,5.247392174394346,0.1905708524854863,Severely Understudied
to emit,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
common genus,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
common grassland,1,67,67.0,5.247392174394346,0.1905708524854863,Severely Understudied
common lineage,1,26,26.0,5.247392174394346,0.1905708524854863,Severely Understudied
common origin,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
common reverse,1,24,24.0,5.247392174394346,0.1905708524854863,Severely Understudied
common to,1,16,16.0,5.247392174394346,0.1905708524854863,Severely Understudied
common vetch,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
common were,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
combination inhibited,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
combination provided,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
combinations and,1,49,49.0,5.247392174394346,0.1905708524854863,Severely Understudied
combinations distinguished,1,58,58.0,5.247392174394346,0.1905708524854863,Severely Understudied
combinations on,1,49,49.0,5.247392174394346,0.1905708524854863,Severely Understudied
combination and,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
combined analysis,1,55,55.0,5.247392174394346,0.1905708524854863,Severely Understudied
combined application,1,49,49.0,5.247392174394346,0.1905708524854863,Severely Understudied
to further,1,67,67.0,5.247392174394346,0.1905708524854863,Severely Understudied
to gc,1,13,13.0,5.247392174394346,0.1905708524854863,Severely Understudied
to generate,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
to glucolimnanthin,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
to golf,1,89,89.0,5.247392174394346,0.1905708524854863,Severely Understudied
com o,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
combating that,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
combinaisons ont,1,58,58.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial wheat,1,28,28.0,5.247392174394346,0.1905708524854863,Severely Understudied
to february,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
to final,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
to fluazaindolizine,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
to foc,1,25,25.0,5.247392174394346,0.1905708524854863,Severely Understudied
to foliage,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
to follow,1,68,68.0,5.247392174394346,0.1905708524854863,Severely Understudied
to forests,1,8,8.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial costs,1,33,33.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial dneasy,1,3,3.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial glyphosate,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial nematicides,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial oilseed,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial palm,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial plantations,1,81,81.0,5.247392174394346,0.1905708524854863,Severely Understudied
commercial scale,1,28,28.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected over,1,8,8.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected samples,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected specimen,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected throughout,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected to,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected were,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
collected with,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
collection from,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
columbus at,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
columbus occurred,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
columbus without,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
columnar and,1,4,4.0,5.247392174394346,0.1905708524854863,Severely Understudied
com altitude,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
com ambos,1,4,4.0,5.247392174394346,0.1905708524854863,Severely Understudied
com cinco,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
com clima,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
to horizontal,1,50,50.0,5.247392174394346,0.1905708524854863,Severely Understudied
to identified,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
to idetify,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
to impact,1,24,24.0,5.247392174394346,0.1905708524854863,Severely Understudied
colonized soybean,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
coloured colonies,1,31,31.0,5.247392174394346,0.1905708524854863,Severely Understudied
columbia basin,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
columbia root,1,53,53.0,5.247392174394346,0.1905708524854863,Severely Understudied
combined effect,1,165,165.0,5.247392174394346,0.1905708524854863,Severely Understudied
combined effects,1,6,6.0,5.247392174394346,0.1905708524854863,Severely Understudied
combined morphological,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
combines passive,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
combining morphology,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
to heat,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
to hirschmanniella,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
to homologous,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae followed,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae inoculated,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae is,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae occurred,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae ranged,1,23,23.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffeae which,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffee cherry,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffee orchards,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
coiled manner,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
coiling coupled,1,4,4.0,5.247392174394346,0.1905708524854863,Severely Understudied
coincident with,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
cola sp,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
cold and,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
collaborative study,1,55,55.0,5.247392174394346,0.1905708524854863,Severely Understudied
collagenous component,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
collect data,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
to infest,1,106,106.0,5.247392174394346,0.1905708524854863,Severely Understudied
to introgress,1,28,28.0,5.247392174394346,0.1905708524854863,Severely Understudied
to ispm,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
to juveniles,1,26,26.0,5.247392174394346,0.1905708524854863,Severely Understudied
to know,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
to kona,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
to leave,1,9,9.0,5.247392174394346,0.1905708524854863,Severely Understudied
cohabits with,1,9,9.0,5.247392174394346,0.1905708524854863,Severely Understudied
colocasia antiquorum,1,3,3.0,5.247392174394346,0.1905708524854863,Severely Understudied
colocasia esculenta,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
colombard and,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
colombard was,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
colombia and,1,23,23.0,5.247392174394346,0.1905708524854863,Severely Understudied
colonial and,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
colonization by,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
to infection,1,13,13.0,5.247392174394346,0.1905708524854863,Severely Understudied
coefficients by,1,19,19.0,5.247392174394346,0.1905708524854863,Severely Understudied
coevolutionary relationship,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm transmitted,1,29,29.0,5.247392174394346,0.1905708524854863,Severely Understudied
cn treatments,1,14,14.0,5.247392174394346,0.1905708524854863,Severely Understudied
co whereas,1,31,31.0,5.247392174394346,0.1905708524854863,Severely Understudied
coalesce to,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
coarse annulations,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
coarse areas,1,51,51.0,5.247392174394346,0.1905708524854863,Severely Understudied
cocophilus in,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
code for,1,20,20.0,5.247392174394346,0.1905708524854863,Severely Understudied
code to,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
codes of,1,29,29.0,5.247392174394346,0.1905708524854863,Severely Understudied
codinaea fertilis,1,33,33.0,5.247392174394346,0.1905708524854863,Severely Understudied
coding for,1,85,85.0,5.247392174394346,0.1905708524854863,Severely Understudied
codominant inheritance,1,36,36.0,5.247392174394346,0.1905708524854863,Severely Understudied
codons was,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
to microcosms,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
to miscanthus,1,24,24.0,5.247392174394346,0.1905708524854863,Severely Understudied
to moderate,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
to moist,1,8,8.0,5.247392174394346,0.1905708524854863,Severely Understudied
cobb were,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
coccinea and,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
coconut palms,1,81,81.0,5.247392174394346,0.1905708524854863,Severely Understudied
cocophilus as,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffee rhizosphere,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
coffee senna,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
to low,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
to macro,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
to males,1,47,47.0,5.247392174394346,0.1905708524854863,Severely Understudied
to maximize,1,21,21.0,5.247392174394346,0.1905708524854863,Severely Understudied
to medium,1,14,14.0,5.247392174394346,0.1905708524854863,Severely Understudied
to methyl,1,49,49.0,5.247392174394346,0.1905708524854863,Severely Understudied
clustered around,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
clustered by,1,35,35.0,5.247392174394346,0.1905708524854863,Severely Understudied
clustering analysis,1,5,5.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm as,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm below,1,29,29.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm diam,1,51,51.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm during,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
cm on,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
to near,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
to nearly,1,91,91.0,5.247392174394346,0.1905708524854863,Severely Understudied
to nitrile,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
to numerous,1,68,68.0,5.247392174394346,0.1905708524854863,Severely Understudied
to oblong,1,7,7.0,5.247392174394346,0.1905708524854863,Severely Understudied
to observe,1,17,17.0,5.247392174394346,0.1905708524854863,Severely Understudied
clubroot trials,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
clumps at,1,23,23.0,5.247392174394346,0.1905708524854863,Severely Understudied
coat protein,1,67,67.0,5.247392174394346,0.1905708524854863,Severely Understudied
coated seeds,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
cobb baujard,1,10,10.0,5.247392174394346,0.1905708524854863,Severely Understudied
to move,1,39,39.0,5.247392174394346,0.1905708524854863,Severely Understudied
to mulberry,1,2,2.0,5.247392174394346,0.1905708524854863,Severely Understudied
to multiply,1,1,1.0,5.247392174394346,0.1905708524854863,Severely Understudied
to mutational,1,67,67.0,5.247392174394346,0.1905708524854863,Severely Understudied
to n,1,18,18.0,5.247392174394346,0.1905708524854863,Severely Understudied
coarse vs,1,51,51.0,5.247392174394346,0.1905708524854863,Severely Understudied
coarsely broken,1,54,54.0,5.247392174394346,0.1905708524854863,Severely Understudied
coarsely crenated,1,0,0.0,5.247392174394346,0.1905708524854863,Severely Understudied
coastal dune,1,14,14.0,5.247392174394346,0.1905708524854863,Severely Understudied
coastal plain,1,15,15.0,5.247392174394346,0.1905708524854863,Severely Understudied
coastal sites,1,8,8.0,5.247392174394346,0.1905708524854863,Severely Understudied
coastalsand dune,1,11,11.0,5.247392174394346,0.1905708524854863,Severely Understudied
coasts of,1,8,8.0,5.247392174394346,0.1905708524854863,Severely Understudied
clubroot severity,1,12,12.0,5.247392174394346,0.1905708524854863,Severely Understudied
clearly show,1,27,27.0,5.247392174394346,0.1905708524854863,Severely Understudied
clearly understood,1,9,9.0,5.247392174394346,0.1905708524854863,Severely Understudied
