Genus,Host,N_Mentions,Avg_Citations
Dolichodorus,glutaraldehyde and,1,7.0
Dolichodorus,glutaraldehyde are,1,7.0
Pratylenchus,inferieure de,1,6.0
Pratylenchus,infected plant,1,1.0
Dolichodorus,in roots,1,28.0
Pratylenchus,increased only,1,70.0
Pratylenchus,increased up,1,24.0
Pratylenchus,infestans and,1,12.0
Dolichodorus,half milliliters,1,7.0
Dolichodorus,has a,1,1.0
Pratylenchus,intensity and,1,6.0
Pratylenchus,infected plants,1,12.0
Pratylenchus,infected stocks,1,1.0
Pratylenchus,infected with,1,12.0
Pratylenchus,infecting chrysanthemum,1,5.0
Pratylenchus,indigenous species,1,58.0
Pratylenchus,information from,1,9.0
Pratylenchus,inferences from,1,26.0
Meloidodera,with hypertrophied,1,12.0
Meloidodera,with interlaced,1,4.0
Meloidodera,with lobe,1,4.0
Pratylenchus,indicated with,1,3.0
Pratylenchus,individual harvest,1,18.0
Pratylenchus,individual variability,1,50.0
Pratylenchus,induced plant,1,37.0
Pratylenchus,intact corn,1,32.0
Meloidogyne,Agrobacterium rhizogenes,1,172.0
Meloidogyne,Alert List,1,8.0
Meloidogyne,Algal extracts,1,19.0
Meloidogyne,All RKN,1,1.0
Meloidogyne,AgNP in,1,89.0
Meloidogyne,AgNP was,1,89.0
Heterodera,major monoterpenoidal,1,85.0
Heterodera,major production,1,11.0
Heterodera,mani was,1,1.0
Heterodera,many PIs,1,257.0
Heterodera,many eggs,1,78.0
Heterodera,many females,1,78.0
Meloidogyne,"ABSTRACT
Soybean",1,1.0
Meloidodera,will be,1,16.0
Heterodera,losses are,1,11.0
Heterodera,losses caused,1,236.0
Meloidodera,were extracted,1,4.0
Heterodera,males were,1,47.0
Heterodera,managing soybean,1,55.0
Heterodera,mani causes,1,1.0
Heterodera,mani in,1,1.0
Heterodera,males and,1,60.0
Heterodera,males is,1,47.0
Heterodera,mani isolate,1,1.0
Pratylenchus,inheritance genetic,1,3.0
Dolichodorus,except D,1,1.0
Dolichodorus,high internal,1,7.0
Dolichodorus,host plant,1,1.0
Dolichodorus,hr at,1,7.0
Pratylenchus,intensity of,1,25.0
Pratylenchus,inoculating or,1,12.0
Pratylenchus,inoculating roots,1,12.0
Dolichodorus,have a,1,0.0
Pratylenchus,inhibited growth,1,62.0
Dolichodorus,hr stop,1,7.0
Dolichodorus,heated to,1,7.0
Dolichodorus,grooves in,1,0.0
Dolichodorus,half grams,1,7.0
Pratylenchus,inoculated only,1,12.0
Pratylenchus,ingested by,1,61.0
Pratylenchus,interspecific progeny,1,58.0
Pratylenchus,interspecifiques O,1,58.0
Pratylenchus,intestin ne,1,12.0
Pratylenchus,invasive invertebrates,1,15.0
Pratylenchus,investigate the,1,3.0
Pratylenchus,into consideration,1,3.0
Pratylenchus,into different,1,23.0
Pratylenchus,into double,1,80.0
Pratylenchus,into account,1,3.0
Dolichodorus,constricted area,1,0.0
Dolichodorus,control agents,1,28.0
Dolichodorus,crown rot,1,28.0
Pratylenchus,into soil,1,49.0
Pratylenchus,into three,1,1.0
Pratylenchus,intraspecific geographical,1,0.0
Pratylenchus,interspecific hybrids,1,58.0
Pratylenchus,initial population,1,1.0
Dolichodorus,from Anubias,1,0.0
Dolichodorus,from an,1,1.0
Dolichodorus,for easier,1,7.0
Dolichodorus,for electron,1,7.0
Dolichodorus,for processing,1,7.0
Dolichodorus,formaldehyde and,1,7.0
Pratylenchus,intestine not,1,12.0
Heterodera,losses from,1,289.0
Meloidogyne,AL PARASITISMO,1,1.0
Meloidogyne,ALONE AND,1,0.0
Meloidogyne,AMF colonization,1,20.0
Meloidogyne,APHIS includes,1,15.0
Meloidodera,with tap,1,14.0
Meloidodera,with the,1,12.0
Meloidodera,without a,1,14.0
Pratylenchus,is estimated,1,80.0
Pratylenchus,is more,1,26.0
Pratylenchus,is named,1,6.0
Pratylenchus,japanische Zeder,1,3.0
Pratylenchus,japanischen Pratylenchus,1,3.0
Pratylenchus,javanica females,1,25.0
Pratylenchus,isolate on,1,6.0
Pratylenchus,is reported,1,5.0
Pratylenchus,is among,1,18.0
Pratylenchus,is characteristic,1,0.0
Dolichodorus,females and,1,1.0
Dolichodorus,five milliliters,1,7.0
Dolichodorus,fixation techniques,1,7.0
Dolichodorus,fixative containing,1,7.0
Dolichodorus,estuarine habitat,1,1.0
Dolichodorus,ethanol containing,1,7.0
Pratylenchus,investigated material,1,1.0
Pratylenchus,investigations are,1,7.0
Dolichodorus,are dissolved,1,7.0
Dolichodorus,ethanol series,1,7.0
Pratylenchus,intercropped and,1,20.0
Pratylenchus,internode length,1,18.0
Pratylenchus,is commonly,1,23.0
Pratylenchus,is discussed,1,9.0
Dolichodorus,are embedded,1,7.0
Dolichodorus,are then,1,7.0
Dolichodorus,during autumn,1,28.0
Dolichodorus,epoxy resin,1,7.0
Pratylenchus,is classed,1,0.0
Pratylenchus,is close,1,0.0
Pratylenchus,irregular patches,1,18.0
Pratylenchus,irregularly annulated,1,23.0
Pratylenchus,la vegetation,1,6.0
Pratylenchus,jaehni sp,1,23.0
Pratylenchus,jaehni was,1,1.0
Pratylenchus,its diversity,1,17.0
Pratylenchus,its esophageal,1,17.0
Pratylenchus,its mixture,1,20.0
Pratylenchus,jedes von,1,3.0
Pratylenchus,judgement is,1,3.0
Pratylenchus,la descendance,1,58.0
Pratylenchus,la diversite,1,6.0
Pratylenchus,la dynamique,1,6.0
Pratylenchus,it causes,1,1.0
Pratylenchus,it differs,1,5.0
Pratylenchus,it evolved,1,10.0
Pratylenchus,la resistance,1,58.0
Pratylenchus,la saison,1,6.0
Dolichodorus,densities of,1,28.0
Dolichodorus,density polyethylene,1,28.0
Dolichodorus,described species,1,1.0
Pratylenchus,labial region,1,5.0
Pratylenchus,lack males,1,5.0
Pratylenchus,lack of,1,17.0
Pratylenchus,large and,1,23.0
Pratylenchus,kumamotoensis sp,1,17.0
Pratylenchus,is scarce,1,10.0
Pratylenchus,is one,1,0.0
Dolichodorus,combination with,1,28.0
Pratylenchus,involves carbohydrate,1,25.0
Pratylenchus,involving the,1,9.0
Pratylenchus,irregular intermediate,1,12.0
Dolichodorus,dimethyl sulfoxide,1,7.0
Dolichodorus,days during,1,28.0
Meloidodera,where the,1,4.0
Meloidodera,was designed,1,16.0
Meloidodera,was detected,1,12.0
Meloidodera,was revealed,1,103.0
Meloidodera,water at,1,14.0
Meloidodera,which also,1,12.0
Meloidodera,which have,1,12.0
Meloidodera,while M,1,4.0
Meloidodera,valid species,1,103.0
Meloidodera,valides et,1,103.0
Meloidodera,variable cell,1,4.0
Meloidodera,very useful,1,16.0
Meloidodera,wall and,1,12.0
Meloidodera,were tested,1,16.0
Meloidodera,what would,1,4.0
Meloidodera,when SCN,1,16.0
Meloidogyne,ASD bioassays,1,12.0
Meloidogyne,ASD in,1,12.0
Meloidogyne,ASD on,1,12.0
Meloidogyne,ASD were,1,12.0
Meloidogyne,AGALLAS MELOIDOGYNE,1,1.0
Meloidodera,well as,1,16.0
Meloidodera,uterus has,1,4.0
Meloidodera,vacuum cambium,1,12.0
Pratylenchus,juncea e,1,4.0
Pratylenchus,jaehni as,1,0.0
Pratylenchus,jaehni in,1,1.0
Pratylenchus,jaehni is,1,23.0
Meloidodera,the hormonal,1,14.0
Meloidogyne,ARTHROBOTRYS SPP,1,0.0
Meloidogyne,AS BIOCONTROLLERS,1,0.0
Meloidogyne,ASD at,1,12.0
Pratylenchus,knobs with,1,18.0
Pratylenchus,knockout maize,1,13.0
Pratylenchus,knot disease,1,61.0
Pratylenchus,knowledge elicitation,1,3.0
Dolichodorus,appear sclerotized,1,0.0
Dolichodorus,and on,1,0.0
Dolichodorus,and population,1,28.0
Dolichodorus,and posterior,1,0.0
Dolichodorus,and blight,1,28.0
Dolichodorus,and bursa,1,0.0
Dolichodorus,and by,1,0.0
Dolichodorus,and dehydrated,1,7.0
Pratylenchus,la foret,1,6.0
Pratylenchus,la majeure,1,6.0
Pratylenchus,la periode,1,6.0
Pratylenchus,la recolte,1,6.0
Pratylenchus,key is,1,5.0
Pratylenchus,killed all,1,46.0
Dolichodorus,by deep,1,0.0
Dolichodorus,by fludioxonil,1,28.0
Dolichodorus,causes displacement,1,7.0
Dolichodorus,central Florida,1,28.0
Dolichodorus,biological control,1,28.0
Pratylenchus,knowledge this,1,25.0
Meloidodera,white pine,1,12.0
Meloidodera,were digested,1,103.0
Pratylenchus,jaehni occurs,1,0.0
Dolichodorus,but not,1,28.0
Dolichodorus,as test,1,7.0
Dolichodorus,aqueous acetate,1,7.0
Dolichodorus,are added,1,7.0
Dolichodorus,are combined,1,7.0
Pratylenchus,les Meloidogyne,1,6.0
Pratylenchus,les O,1,58.0
Pratylenchus,larger body,1,1.0
Pratylenchus,less robust,1,23.0
Pratylenchus,less susceptible,1,58.0
Pratylenchus,less than,1,25.0
Pratylenchus,less vigorous,1,18.0
Pratylenchus,lethal disease,1,61.0
Pratylenchus,leguminous plants,1,4.0
Pratylenchus,lemon and,1,1.0
Pratylenchus,length and,1,0.0
Pratylenchus,length by,1,18.0
Pratylenchus,lip annuli,1,14.0
Pratylenchus,les nematodes,1,58.0
Pratylenchus,length polymorphism,1,6.0
Pratylenchus,lentil,1,23.0
Pratylenchus,le riz,1,6.0
Pratylenchus,lateral and,1,17.0
Pratylenchus,leaf tissues,1,118.0
Pratylenchus,leaves of,1,12.0
Pratylenchus,leaves suggest,1,12.0
Pratylenchus,latter pathogens,1,61.0
Pratylenchus,les differents,1,6.0
Pratylenchus,leguminous crops,1,0.0
Dolichodorus,and root,1,28.0
Pratylenchus,large round,1,26.0
Dolichodorus,This technique,1,7.0
Dolichodorus,Two and,1,7.0
Dolichodorus,Two experiments,1,28.0
Pratylenchus,le Developpement,1,58.0
Pratylenchus,le brulis,1,6.0
Pratylenchus,le rectum,1,12.0
Meloidodera,uninucletate giant,1,12.0
Meloidodera,up to,1,16.0
Meloidodera,trees imported,1,12.0
Meloidodera,two molts,1,14.0
Heterodera,mapped to,1,257.0
Heterodera,mapping SCN,1,257.0
Heterodera,mapping efforts,1,257.0
Heterodera,marked effect,1,38.0
Meloidodera,unes par,1,103.0
Meloidodera,to be,1,16.0
Meloidodera,to rounded,1,4.0
Meloidodera,to study,1,4.0
Meloidodera,together with,1,12.0
Meloidodera,the larvae,1,14.0
Meloidodera,unidentified cyst,1,16.0
Meloidodera,unidentified species,1,103.0
Meloidodera,those caused,1,12.0
Meloidodera,those reported,1,12.0
Meloidodera,time PCR,1,16.0
Meloidodera,to a,1,14.0
Meloidodera,whereas in,1,4.0
Meloidodera,un tableau,1,103.0
Meloidodera,undergoing any,1,14.0
Meloidodera,une digestion,1,103.0
Pratylenchus,leurs hybrides,1,58.0
Dolichodorus,and eliminates,1,7.0
Dolichodorus,and in,1,28.0
Dolichodorus,and increased,1,28.0
Dolichodorus,and allowed,1,7.0
Meloidodera,the regulatory,1,16.0
Meloidodera,this assay,1,16.0
Meloidodera,this species,1,12.0
Pratylenchus,line impaired,1,13.0
Pratylenchus,lines converging,1,14.0
Pratylenchus,locale in,1,26.0
Pratylenchus,locality at,1,19.0
Pratylenchus,locality in,1,23.0
Pratylenchus,locally adapted,1,80.0
Pratylenchus,located at,1,14.0
Pratylenchus,main producing,1,7.0
Pratylenchus,limited only,1,18.0
Pratylenchus,limiting factors,1,3.0
Pratylenchus,light and,1,19.0
Pratylenchus,lignees de,1,58.0
Pratylenchus,lip pattern,1,23.0
Pratylenchus,lip sectors,1,14.0
Pratylenchus,listed in,1,3.0
Pratylenchus,little or,1,0.0
Dolichodorus,September and,1,28.0
Dolichodorus,an air,1,28.0
Dolichodorus,and Criconemella,1,28.0
Dolichodorus,and Pseudomonas,1,28.0
Pratylenchus,linking host,1,12.0
Pratylenchus,lily in,1,23.0
Pratylenchus,lime in,1,1.0
Pratylenchus,limit the,1,20.0
Heterodera,marker analyses,1,101.0
Pratylenchus,large source,1,11.0
Dolichodorus,aided by,1,7.0
Dolichodorus,also consistently,1,28.0
Dolichodorus,acetone baths,1,7.0
Dolichodorus,added with,1,7.0
Dolichodorus,This nematode,1,1.0
Pratylenchus,like projections,1,12.0
Dolichodorus,The stylet,1,1.0
Dolichodorus,The technique,1,28.0
Dolichodorus,The female,1,0.0
Dolichodorus,The final,1,7.0
Pratylenchus,low pH,1,1.0
Pratylenchus,low species,1,6.0
Pratylenchus,lower response,1,49.0
Pratylenchus,low fertility,1,37.0
Pratylenchus,loosi were,1,23.0
Dolichodorus,The glutaraldehyde,1,7.0
Dolichodorus,The incidence,1,28.0
Dolichodorus,The nematodes,1,7.0
Dolichodorus,Solarization decreased,1,28.0
Dolichodorus,Streptomyces lydicus,1,28.0
Dolichodorus,The probable,1,1.0
Dolichodorus,The specimens,1,7.0
Pratylenchus,longer in,1,26.0
Pratylenchus,loosi Pop,1,1.0
Pratylenchus,loosi all,1,12.0
Pratylenchus,lily are,1,23.0
Pratylenchus,loosi and,1,14.0
Pratylenchus,loosi by,1,23.0
Pratylenchus,loosi population,1,23.0
Pratylenchus,loosi than,1,26.0
Pratylenchus,locations in,1,1.0
Pratylenchus,logical step,1,3.0
Pratylenchus,long been,1,3.0
Pratylenchus,long de,1,12.0
Pratylenchus,long stylet,1,12.0
Pratylenchus,living nematodes,1,62.0
Pratylenchus,lose yield,1,20.0
Pratylenchus,loss each,1,15.0
Meloidodera,the ancestor,1,12.0
Meloidodera,the cellular,1,4.0
Heterodera,major resistance,1,257.0
Heterodera,major role,1,7.0
Meloidodera,the stele,1,12.0
Meloidodera,their energy,1,14.0
Meloidodera,the latter,1,14.0
Meloidodera,the male,1,14.0
Heterodera,major sugarcane,1,21.0
Heterodera,maximum body,1,5.0
Heterodera,maximum likelihood,1,1.0
Heterodera,may became,1,78.0
Heterodera,may cause,1,1.0
Meloidodera,the related,1,4.0
Meloidodera,the results,1,12.0
Meloidodera,the roots,1,14.0
Meloidodera,testosterone propionate,1,14.0
Heterodera,markers on,1,36.0
Heterodera,material from,1,68.0
Heterodera,matrix deposition,1,1.0
Heterodera,matter production,1,38.0
Heterodera,maturation of,1,4.0
Heterodera,mapped in,1,257.0
Heterodera,major soybean,1,236.0
Dolichodorus,Florida is,1,1.0
Dolichodorus,Following a,1,7.0
Pratylenchus,maintained as,1,19.0
Pratylenchus,lower than,1,6.0
Pratylenchus,lowest populations,1,116.0
Pratylenchus,magnitude of,1,37.0
Pratylenchus,low mean,1,6.0
Pratylenchus,low nematode,1,6.0
Dolichodorus,Pythium spp,1,28.0
Dolichodorus,Meloidogyne incognita,1,28.0
Dolichodorus,Naturally infested,1,28.0
Dolichodorus,October using,1,28.0
Pratylenchus,meal amendments,1,179.0
Pratylenchus,meal at,1,179.0
Pratylenchus,mean intensity,1,6.0
Pratylenchus,masses to,1,11.0
Dolichodorus,Rhizoctonia crown,1,28.0
Pratylenchus,low glucosinolate,1,179.0
Pratylenchus,many countries,1,18.0
Pratylenchus,margarita at,1,37.0
Dolichodorus,Five drops,1,7.0
Dolichodorus,Five milliliters,1,7.0
Pratylenchus,mating experiments,1,23.0
Dolichodorus,One and,1,7.0
Pratylenchus,maintained less,1,2.0
Pratylenchus,mais toutes,1,58.0
Pratylenchus,maize root,1,13.0
Pratylenchus,mass spectrometry,1,62.0
Pratylenchus,mangrove de,1,12.0
Pratylenchus,manure and,1,116.0
Pratylenchus,major previously,1,15.0
Pratylenchus,major problem,1,13.0
Meloidodera,the partial,1,12.0
Pratylenchus,major bio,1,0.0
Pratylenchus,major constituents,1,11.0
Pratylenchus,mediterraneus as,1,9.0
Pratylenchus,mediterraneus isolated,1,9.0
Pratylenchus,mediterraneus on,1,9.0
Pratylenchus,medium at,1,1.0
Pratylenchus,majority of,1,0.0
Meloidodera,supply and,1,14.0
Meloidodera,system was,1,4.0
Meloidodera,table with,1,103.0
Meloidodera,tailles approximatives,1,103.0
Meloidodera,that sex,1,14.0
Meloidodera,the agriculturally,1,103.0
Meloidodera,ten SCN,1,16.0
Meloidodera,tested positive,1,16.0
Meloidodera,tant les,1,103.0
Meloidodera,structure of,1,4.0
Meloidodera,studied a,1,4.0
Meloidodera,studied can,1,4.0
Meloidodera,subsequent activation,1,14.0
Meloidodera,subunit I,1,12.0
Meloidodera,that C,1,12.0
Meloidodera,suggesting a,1,12.0
Meloidodera,spermatheca cells,1,4.0
Meloidodera,their genetic,1,14.0
Meloidodera,their sibling,1,103.0
Meloidodera,thelytokous organism,1,14.0
Meloidodera,them exhausted,1,14.0
Meloidodera,thickened cell,1,12.0
Meloidodera,the southeastern,1,16.0
Meloidodera,the species,1,4.0
Pratylenchus,matched GenBank,1,26.0
Dolichodorus,Accent Burgundy,1,28.0
Dolichodorus,After embedding,1,7.0
Pratylenchus,mean stylet,1,23.0
Pratylenchus,means of,1,3.0
Pratylenchus,media did,1,32.0
Pratylenchus,maximum temperatures,1,2.0
Pratylenchus,may assist,1,50.0
Pratylenchus,milho cv,1,4.0
Pratylenchus,milky disease,1,61.0
Pratylenchus,methods as,1,0.0
Pratylenchus,mg mL,1,11.0
Pratylenchus,microbial biomass,1,116.0
Dolichodorus,Both sexes,1,0.0
Dolichodorus,Dehydration includes,1,7.0
Ditylenchus,yellow pea,1,6.0
Pratylenchus,moieties of,1,25.0
Pratylenchus,microbial complex,1,179.0
Pratylenchus,menores que,1,4.0
Pratylenchus,metabolic transformation,1,62.0
Pratylenchus,metabolism in,1,62.0
Pratylenchus,metabolites on,1,13.0
Pratylenchus,medium from,1,1.0
Pratylenchus,microscopy are,1,19.0
Pratylenchus,mixing S,1,20.0
Pratylenchus,model organisms,1,62.0
Pratylenchus,moderately distanced,1,17.0
Pratylenchus,medium on,1,1.0
Pratylenchus,meet the,1,3.0
Pratylenchus,mehr hinten,1,3.0
Pratylenchus,melon and,1,23.0
Pratylenchus,modified Schenk,1,1.0
Meloidodera,tested to,1,16.0
Meloidodera,testing a,1,16.0
Pratylenchus,may have,1,28.0
Pratylenchus,moins sensibles,1,58.0
Pratylenchus,molecular analysis,1,3.0
Pratylenchus,molecular and,1,23.0
Pratylenchus,molecular features,1,15.0
Pratylenchus,mixed systems,1,20.0
Meloidodera,simplest genital,1,4.0
Meloidodera,single SCN,1,16.0
Meloidodera,single uninucleate,1,12.0
Meloidodera,sites of,1,14.0
Meloidodera,six percent,1,14.0
Meloidodera,spherical spermatheca,1,4.0
Meloidodera,so that,1,16.0
Meloidodera,solutions of,1,14.0
Meloidodera,seven enzymes,1,103.0
Meloidodera,several identification,1,103.0
Meloidodera,sexual differentiation,1,14.0
Meloidodera,that is,1,16.0
Meloidodera,that nematode,1,12.0
Meloidodera,soybean,1,16.0
Meloidodera,species from,1,103.0
Meloidodera,similar anatomical,1,12.0
Dolichodorus,Dolichodorus miradvulvus,1,0.0
Pratylenchus,mise en,1,6.0
Pratylenchus,mit drei,1,3.0
Pratylenchus,mitigation measures,1,3.0
Pratylenchus,mitochondrial cytochrome,1,7.0
Pratylenchus,mixed infection,1,9.0
Meloidodera,rapport aux,1,103.0
Meloidodera,sedentary parasite,1,16.0
Ditylenchus,yellow to,1,19.0
Ditylenchus,whether any,1,38.0
Ditylenchus,whether this,1,50.0
Dolichodorus,Dolichodorus aestuarius,1,1.0
Pratylenchus,millet in,1,10.0
Pratylenchus,million people,1,13.0
Ditylenchus,with an,1,20.0
Ditylenchus,with distance,1,5.0
Ditylenchus,within the,1,6.0
Ditylenchus,without lobes,1,4.0
Ditylenchus,with resistance,1,11.0
Ditylenchus,with rounded,1,0.0
Ditylenchus,with seeds,1,6.0
Ditylenchus,with hook,1,0.0
Ditylenchus,with hydroxylamine,1,52.0
Ditylenchus,which was,1,32.0
Pratylenchus,moment du,1,6.0
Pratylenchus,monophyletic clade,1,0.0
Ditylenchus,with M,1,32.0
Pratylenchus,mineral associated,1,116.0
Pratylenchus,mineral pools,1,116.0
Pratylenchus,minimum and,1,2.0
Pratylenchus,more sampling,1,8.0
Pratylenchus,morifolium in,1,17.0
Pratylenchus,molecular methods,1,24.0
Pratylenchus,molecular studies,1,18.0
Pratylenchus,mortality caused,1,49.0
Pratylenchus,morphological characteristics,1,23.0
Pratylenchus,montre de,1,58.0
Pratylenchus,more closely,1,5.0
Pratylenchus,more mature,1,116.0
Pratylenchus,molle L,1,11.0
Meloidodera,some minor,1,12.0
Meloidodera,presence of,1,16.0
Meloidodera,previously proved,1,16.0
Meloidodera,probably as,1,14.0
Meloidodera,probes for,1,16.0
Meloidodera,specific and,1,16.0
Pratylenchus,millet crop,1,10.0
Pratylenchus,molecular marker,1,0.0
Heterodera,measured by,1,106.0
Heterodera,mediterranea on,1,8.0
Heterodera,mediterranea was,1,0.0
Heterodera,medicagenic acid,1,68.0
Meloidodera,positive result,1,16.0
Meloidodera,pour plusieurs,1,103.0
Heterodera,many sources,1,257.0
Heterodera,many synthetic,1,68.0
Pratylenchus,mortality in,1,49.0
Pratylenchus,most P,1,23.0
Pratylenchus,most critical,1,0.0
Pratylenchus,morphology using,1,19.0
Heterodera,medicinal C,1,4.0
Heterodera,mediterranea egg,1,8.0
Heterodera,mediterranea in,1,0.0
Heterodera,mean density,1,2.0
Ditylenchus,winter survival,1,5.0
Ditylenchus,with Al,1,4.0
Pratylenchus,morphologically closely,1,6.0
Pratylenchus,morphologically separated,1,23.0
Pratylenchus,morphology of,1,26.0
Pratylenchus,morphological dissimilarities,1,23.0
Ditylenchus,were examined,1,8.0
Pratylenchus,mortality effect,1,11.0
Ditylenchus,while in,1,50.0
Ditylenchus,while only,1,20.0
Ditylenchus,while some,1,50.0
Ditylenchus,which aids,1,5.0
Ditylenchus,were extracted,1,2.0
Ditylenchus,were identified,1,0.0
Ditylenchus,were included,1,50.0
Ditylenchus,while two,1,20.0
Pratylenchus,moyens faibles,1,6.0
Ditylenchus,which could,1,50.0
Ditylenchus,which functioned,1,5.0
Ditylenchus,which is,1,52.0
Ditylenchus,which lack,1,20.0
Ditylenchus,which may,1,4.0
Ditylenchus,whereas Ditylenchus,1,0.0
Ditylenchus,were less,1,2.0
Pratylenchus,most promising,1,2.0
Pratylenchus,most susceptible,1,2.0
Pratylenchus,mostly conical,1,14.0
Pratylenchus,motility and,1,49.0
Pratylenchus,morphological identifications,1,24.0
Pratylenchus,must not,1,0.0
Pratylenchus,moving through,1,25.0
Pratylenchus,moyens des,1,6.0
Meloidodera,race specific,1,16.0
Pratylenchus,morphologically and,1,6.0
Pratylenchus,most frequent,1,7.0
Pratylenchus,most frequently,1,3.0
Pratylenchus,most nematode,1,46.0
Pratylenchus,need to,1,3.0
Pratylenchus,negative effect,1,17.0
Pratylenchus,mucron simple,1,12.0
Heterodera,map of,1,25.0
Heterodera,map the,1,101.0
Meloidodera,representatives of,1,12.0
Meloidodera,response and,1,16.0
Meloidodera,proceeds toward,1,14.0
Meloidodera,programs as,1,16.0
Meloidodera,prominenet nucleolus,1,12.0
Meloidodera,rDNA de,1,103.0
Pratylenchus,napus seed,1,179.0
Ditylenchus,were conducted,1,50.0
Ditylenchus,were demonstrated,1,20.0
Ditylenchus,weischeri isolates,1,0.0
Ditylenchus,weischeri may,1,6.0
Ditylenchus,weischeri specimens,1,6.0
Ditylenchus,weischeri was,1,6.0
Ditylenchus,weischeri were,1,0.0
Pratylenchus,myceliophagus J,1,1.0
Ditylenchus,we conducted,1,0.0
Pratylenchus,natural fallows,1,20.0
Pratylenchus,natural systems,1,17.0
Pratylenchus,naturelles avoisinantes,1,6.0
Pratylenchus,namely Bursaphelenchus,1,15.0
Pratylenchus,namely Pratylenchus,1,10.0
Pratylenchus,napus cv,1,179.0
Ditylenchus,were screened,1,52.0
Ditylenchus,were similar,1,5.0
Ditylenchus,were synthesized,1,52.0
Ditylenchus,were usually,1,19.0
Ditylenchus,were infected,1,19.0
Ditylenchus,were investigated,1,5.0
Pratylenchus,nas duas,1,4.0
Pratylenchus,mutant line,1,13.0
Ditylenchus,were marginally,1,38.0
Ditylenchus,were predicted,1,0.0
Ditylenchus,were dried,1,38.0
Ditylenchus,were evaluated,1,52.0
Pratylenchus,mycorrhizal and,1,37.0
Pratylenchus,na mucuna,1,4.0
Ditylenchus,when they,1,38.0
Ditylenchus,where it,1,4.0
Pratylenchus,nitrogen fertilizer,1,28.0
Pratylenchus,nematodes devient,1,6.0
Pratylenchus,nematodes except,1,46.0
Pratylenchus,nematodes or,1,10.0
Pratylenchus,nematode suppression,1,118.0
Pratylenchus,nematodes Heterodera,1,58.0
